Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
11117,shit,0.3255957567796939,6.484457295946375,0.0001
11117,shore,0.3070220293018764,7.066002078186068,0.3333
11117,sea,0.6141355974714344,7.6537056597714415,0.0001
11117,snow,0.41642889506925074,7.1491371433873026,0.3333
11117,shovel,0.46104361143715633,6.011844803965525,0.0001
11117,school,0.15953447685682054,8.050459155669007,0.2
11117,sand,0.17493094392091546,7.111572392531399,0.25
11117,students,0.17419150903631941,7.764371259442475,0.25
11118,sheep,0.0001,6.924172870877423,0.0001
11118,shit,0.23147378141562636,6.484457295946375,0.3333
11118,swallow,0.2859977551403696,6.403070565854525,0.0001
11118,seven,0.2568453148250889,7.528325902244642,0.2
11118,sometimes,0.1982494480918321,7.804773570871462,0.1429
11118,something,0.3755638545979254,7.975322067501927,0.2857
11118,someone,0.605335777147266,7.4825043478120685,0.5
11118,suppose,0.5400969777270241,7.377607420198316,0.1667
11118,squirrel,0.14124195706264908,6.0808403351169735,0.1667
11118,shark,0.365516682614733,6.054603863042017,0.0001
11118,same,0.13759812736984534,8.357035962133493,0.0001
11118,sambuca,0.12712326249973582,4.053731315887608,0.25
11118,seldom,0.0971388736773765,6.939484357901525,0.125
11118,super,0.15280374486848936,6.62247276051273,0.1667
11118,slut,0.23026045348319046,5.3229321930907485,0.25
11118,sex,0.44906959843868244,7.375050542790142,0.25
11118,sort,0.2790091342346519,7.470919525581757,0.25
11119,snake,0.0001,6.615078485603011,0.0001
11119,sailboat,0.32971061457632356,5.356069858369681,0.1667
11119,sorry,0.08356778590118674,7.086708230011748,0.1667
11119,selfish,0.23181848575734998,6.481979503031215,0.1667
11119,sad,0.45188442217280844,6.969575993988795,0.1667
11119,sangria,0.1526341540898256,4.436782624993158,0.3333
11119,slender,0.22073776116965216,6.678612329444446,0.1667
11119,sleek,0.25402165463721427,5.838107009418336,0.3333
11119,solemn,0.3157415066968976,6.683883645386066,0.4
11119,seven,0.15201970929539832,7.528325902244642,0.4
11119,shell,0.2212384200333336,6.9765998442734745,0.2
11119,fish,0.2842205879231108,7.344814257867427,0.0001
11119,sea,0.5188568639161668,7.6537056597714415,0.0001
11119,sense,0.3085330127877617,7.847370171494475,0.25
11119,strange,0.4353562625423918,7.303907932682439,0.3333
11119,scared,0.4358685634605072,6.542261349046266,0.1667
11119,stupid,0.5274896712505522,6.68825559560363,0.3333
11119,slow,0.5200223118467057,7.243281780794299,0.1667
11120,star,0.0001,7.20842421006795,0.0001
11120,simple,0.32773498929036504,7.664841827231401,0.1667
11120,song,0.35797982625672564,7.268436030800272,0.1667
11120,strawberry,0.20604747388503464,6.044711797863371,0.25
11120,strong,0.12521342120643209,7.7112797343522415,0.5
11120,summer,0.12755649865573349,7.477408720412804,0.2
11120,spring,0.5672769729401894,7.444974720772517,0.2
11120,sleep,0.17758566399232378,7.365752430885306,0.2
11120,sour,0.26880922120781703,6.377213880800154,0.25
11121,slip,0.0001,6.771356457083843,0.0001
11121,slide,0.5950538413227197,6.712599704384631,0.5
11121,slop,0.315979080825064,5.368456105881997,0.5
11121,swing,0.28914071794253804,6.637430285139785,0.25
11121,swoop,0.4436802149504714,5.428026206834348,0.5
11121,salamander,0.1598787605352322,5.4102709642521845,0.1111
11121,snake,0.49943345579321785,6.615078485603011,0.2222
11121,snare,0.2689230768200568,5.878224696220698,0.5
11121,snap,0.3905791773644707,6.316857748762886,0.5
11121,switch,0.42768119321789355,6.807643385229216,0.25
11121,smooth,0.20719565569250464,7.073014736710778,0.25
11121,swap,0.21012511585230587,5.90258645647167,0.25
11121,sanction,0.19237802051569564,6.378249052354975,0.1429
11121,saliva,0.19881942199938962,6.041905639223649,0.2857
11121,saxophone,0.2510158917207297,5.468159686482058,0.125
11121,sex,0.2859223537060138,7.375050542790142,0.375
11121,sap,0.23136339344502876,6.169404605778433,0.25
11121,severe,0.19478723545866827,7.243444878863877,0.2
11121,section,0.1838398308160052,7.841923617873295,0.1667
11122,saturday,0.0001,6.889993556632564,0.0001
11122,snake,0.055745894678678964,6.615078485603011,0.1667
11122,snow,0.29598165859367964,7.1491371433873026,0.5
11122,shine,0.3222490623940255,6.467935737430573,0.0001
11122,sipping,0.24108862528588482,5.742030332923555,0.0001
11122,sunday,0.12305390655118753,7.141592612410585,0.2
11122,sweet,0.24248021657577845,7.258227813889844,0.2
11122,soggy,0.30384515665017753,5.407260001476113,0.25
11122,shirt,0.32272195731290876,6.810552473794942,0.0001
11122,stripe,0.3460817359907229,5.943622114444742,0.0001
11122,swing,0.26364954666581797,6.637430285139785,0.2
11122,snail,0.19142539553432503,5.853805251565671,0.25
11122,sideways,0.31141925565141215,6.0914481728057845,0.1667
11143,safe,0.0001,7.2472045476817,0.0001
11143,save,0.3961458958379023,7.350612827540583,0.6667
11143,segue,0.1139509141963907,4.653058070501347,0.3333
11143,separate,0.2016614720935812,7.430066860021535,0.3333
11143,surmise,0.2258417205664397,5.723929115045708,0.1667
11143,summary,0.23359190682969566,7.160757434422114,0.4
11143,sail,0.14136252953790596,6.713868139492907,0.2
11143,snail,0.3516094285682335,5.853805251565671,0.75
11143,son,0.27655232679932573,7.799132948441903,0.25
11143,stupid,0.2907049807886466,6.68825559560363,0.1667
11143,snake,0.24676177002628819,6.615078485603011,0.1667
11143,sunday,0.11656583150556465,7.141592612410585,0.4
11143,saturday,0.8481331378948058,6.889993556632564,0.3333
11143,sun,0.27215763169015084,7.566833491878991,0.1667
11143,super,0.3957600608090268,6.62247276051273,0.25
11143,star,0.4130640973498054,7.20842421006795,0.25
11143,space,0.453642166225513,7.683476930113167,0.25
11143,sit,0.299090150215343,7.2589020163130495,0.25
11143,sought,0.2723648096367486,7.252633134967408,0.6667
11145,shift,0.0001,7.088783148366424,0.0001
11145,sift,0.21021925599210922,5.676568331886006,0.75
11145,song,0.19625231444510138,7.268436030800272,0.25
11145,sing,0.4883314498491286,6.972556288005287,0.6667
11145,sling,0.2720268556183971,5.8213418728352115,0.75
11145,swift,0.21456283508553886,6.724864390368658,0.4
11145,soccer,0.22136666782294168,6.065048004120502,0.2
11145,shit,0.2655549063449498,6.484457295946375,0.0001
11145,sofa,0.253468932126218,6.35289417766023,0.0001
11145,shower,0.2555488373892989,6.5326020308077775,0.0001
11145,shamble,0.3745677441512114,4.1933472563864616,0.1667
11145,sample,0.3203098960285178,7.3560712357258575,0.6667
11145,sew,0.20134386931799142,5.998053915650754,0.1667
11145,sip,0.21987422271763157,6.073319422543372,0.3333
11145,sink,0.3390046746680495,6.666522005248026,0.5
11145,stop,0.27553898868180904,7.459844416428481,0.25
11147,squirrel,0.0001,6.0808403351169735,0.0001
11147,snake,0.4020677755578983,6.615078485603011,0.1667
11147,scissors,0.31737392697523936,6.104919824447994,0.2
11147,system,0.11876578372918811,8.157917253849275,0.3333
11147,square,0.23767593736618342,7.420756077508517,0.1667
11147,snake,0.30497857149088825,6.615078485603011,0.2
11147,snack,0.3144425335498511,5.978527448577556,0.75
11147,steak,0.28515898074734014,6.1208255516930565,0.5
11147,stalk,0.24336677091019743,6.135622348450947,0.75
11151,snake,0.0001,6.615078485603011,0.0001
11151,share,0.09432636814544149,7.452118030086229,0.0001
11151,support,0.3005498981900392,7.793655543950652,0.1667
11151,success,0.28890862504389214,7.519836285965817,0.3333
11151,sex,0.3001580402341968,7.375050542790142,0.5
11151,sergeant,0.22489784765558984,6.66862052144636,0.1429
11151,salt,0.29083116282119903,7.265878259291226,0.2857
11151,sapphire,0.15802045072258553,5.711743134252285,0.2
11151,shake,0.15502381837125434,6.717059232008324,0.0001
11151,shine,0.3349250598532909,6.467935737430573,0.3333
11151,sparkle,0.5427554513096912,5.79339570961868,0.0001
11151,shoot,0.2761651274457566,6.744297521671926,0.0001
11151,shag,0.24862261865782842,5.082181963945938,0.3333
11151,shrug,0.2116190473153825,5.863934605808966,0.5
11151,suggest,0.23164038869879744,7.245790453396862,0.0001
11151,strut,0.15252552240925565,5.630155211179758,0.2857
11151,start,0.23024153983950502,7.5054501891682,0.6
11151,stop,0.5438878771777479,7.459844416428481,0.6
11151,star,0.2799892001330192,7.20842421006795,0.75
11151,strut,0.18598697191198887,5.630155211179758,0.4
11151,suck,0.2510163554795659,6.002653666998713,0.4
11151,such,0.137031427696517,8.583438487113346,0.6667
11175,super,0.0001,6.62247276051273,0.0001
11175,salad,0.15134963287361847,6.493777206364505,0.2
11175,snake,0.2737800523601288,6.615078485603011,0.2
11175,scissors,0.31737392697523936,6.104919824447994,0.2
11175,sandwich,0.30400845434241575,6.319168334964501,0.1429
11175,something,0.16705745304983943,7.975322067501927,0.2857
11175,silly,0.3875200369604166,6.539029026753216,0.1667
11175,sad,0.6061919885182888,6.969575993988795,0.25
11175,smart,0.43061570100571145,6.701369269301898,0.2
11175,strawberry,0.11349441090468948,6.044711797863371,0.25
11175,sidewalk,0.35918134080540587,6.25606364766932,0.125
11175,stop,0.2557225263129421,7.459844416428481,0.1667
11175,sign,0.44710919978208485,7.36823772407631,0.25
11175,sun,0.4040797204499951,7.566833491878991,0.6667
11175,sand,0.3670138372938757,7.111572392531399,0.5
11175,sleep,0.22346690770980326,7.365752430885306,0.25
11176,snake,0.0001,6.615078485603011,0.0001
11176,statue,0.2388826517395246,6.61767800388667,0.2
11176,snail,0.2430508515576022,5.853805251565671,0.2
11176,salamander,0.32993830618257813,5.4102709642521845,0.2222
11176,scorpion,0.3885378365738894,5.601377613184255,0.1111
11176,smite,0.269940123030175,5.577545796058825,0.125
11176,slight,0.25539882856181273,7.0759190908240255,0.4
11176,smile,0.3616561147108246,7.213659178501003,0.5
11176,sleigh,0.19173823478780272,5.646828009898476,0.25
11176,sagittarius,0.2400009577580895,5.313976834268267,0.0909
11176,slither,0.2065251870080429,4.825218333788306,0.1818
11176,slack,0.21129507892234856,6.149081102127799,0.4
11176,smack,0.3244741577639201,5.720478495926727,0.75
11176,sound,0.3431366460472828,7.61715626051434,0.25
11183,supper,0.0001,6.74628366436464,0.0001
11183,shrimp,0.27686000776900044,6.177499850277711,0.0001
11183,socks,0.2935432684503708,6.117518209718547,0.0001
11183,shirt,0.390006348146247,6.810552473794942,0.0001
11183,slippery,0.2296034990762139,6.056839702277886,0.0001
11183,soup,0.26326743024679355,6.613726100265831,0.3333
11183,seal,0.2759733102321702,6.7887631027870565,0.3333
11183,shark,0.33615430688303394,6.054603863042017,0.0001
11189,snake,0.0001,6.615078485603011,0.0001
11189,snack,0.3144425335498511,5.978527448577556,0.75
11189,circus,0.3255530751328286,6.281662978710265,0.2
11189,shark,0.11779450257353075,6.054603863042017,0.0001
11189,sand,0.3347709367852809,7.111572392531399,0.0001
11189,sphinx,0.2291767201770003,5.714828325231486,0.1667
11189,sharp,0.19238269496351168,7.155225900998122,0.0001
11189,sewer,0.3130405648632264,6.094869602261447,0.0001
11189,sunflower,0.28460110124108806,5.7485655439716,0.2857
11189,sink,0.17728460408370406,6.666522005248026,0.1429
11189,shorts,0.3192500509903209,6.041831495636712,0.0001
11189,shoes,0.4062531340125255,6.9094535942635655,0.2
11189,socks,0.5115252873247279,6.117518209718547,0.0001
11189,solid,0.28499971930780355,7.247558378361359,0.4
11189,singular,0.36676737012686855,6.7871728806195595,0.25
11189,seduce,0.08550802242134714,5.655986977705578,0.125
11189,staple,0.2117929504661541,6.1146863621395875,0.1667
11211,shorts,0.0001,6.041831495636712,0.0001
11211,symbol,0.28305016375567404,6.98213540429746,0.0001
11211,stall,0.1995650711202508,6.137196445253221,0.3333
11211,silly,0.24052934586667452,6.539029026753216,0.25
11211,sort,0.40035460950505053,7.470919525581757,0.25
11211,sample,0.2800373614861634,7.3560712357258575,0.1667
11211,selfish,0.08726020358760556,6.481979503031215,0.1667
11211,seem,0.2849103091581209,7.625480023366364,0.1667
11211,silk,0.02570528210785028,6.8198254776551295,0.25
11211,stalk,0.25132003461085517,6.135622348450947,0.5
11211,steer,0.3335006367354538,6.135401417160933,0.5
11211,stalk,0.3335006367354538,6.135622348450947,0.5
11211,snail,0.3333841852246634,5.853805251565671,0.25
11211,snot,0.2975207522558072,4.9608844207906,0.5
11211,seep,0.3831467420960206,5.366099684486487,0.25
11211,sherry,0.3024310638520795,6.053328571181622,0.0001
11211,shop,0.2874875819811409,7.091806261141573,0.25
11211,shore,0.33676624067293726,7.066002078186068,0.3333
11211,shimmy,0.36885919697473724,4.752747368270807,0.25
11211,size,0.19388096702833835,7.670613604145254,0.0001
11214,sad,0.0001,6.969575993988795,0.0001
11214,sassy,0.3507995198719138,5.120093309340506,0.5
11214,son,0.2454025184941132,7.799132948441903,0.25
11214,sunglasses,0.1486131593324881,5.655897785916119,0.3333
11214,sin,0.1736017400133747,7.2508117397525185,0.2222
11214,song,0.1388949452108963,7.268436030800272,0.3333
11214,single,0.28365666508296505,7.779021666381591,0.3333
11214,sex,0.320873034323081,7.375050542790142,0.1667
11214,shirt,0.30909069033781433,6.810552473794942,0.0001
11214,skirt,0.4690000096769853,6.375123656112889,0.5
11214,shoes,0.3261913884188157,6.9094535942635655,0.0001
11214,socks,0.5115252873247279,6.117518209718547,0.0001
11214,stripes,0.3886473235838116,6.227274920909521,0.3333
11214,story,0.2063286551665685,7.74927294207649,0.3333
11214,stall,0.22369355797577184,6.137196445253221,0.6
11214,sting,0.1831249667549073,6.1126391807738,0.5
11214,street,0.30005780605626553,7.675767630777252,0.4
11214,society,0.3223432393395953,7.8674265373212,0.2857
11216,snake,0.0001,6.615078485603011,0.0001
11216,swim,0.4160977200172997,6.439674940917408,0.25
11216,sharp,0.27738022458005296,7.155225900998122,0.0001
11216,sink,0.36774385583474445,6.666522005248026,0.0001
11216,shark,0.36876539040714995,6.054603863042017,0.25
11216,shun,0.26614410091833307,5.916372346163164,0.25
11216,sham,0.21370023815675698,5.911263105505204,0.3333
11216,super,0.21378698864870516,6.62247276051273,0.0001
11216,strong,0.5314454018862281,7.7112797343522415,0.2
11216,slither,0.08121716304897286,4.825218333788306,0.2
11216,slime,0.4234258199575729,5.739721039142431,0.4
11216,song,0.23408600100674948,7.268436030800272,0.25
11216,soft,0.26185784229794473,7.291068203973199,0.25
11216,sung,0.3811914976306686,6.578841986165961,0.25
11216,sort,0.25022834803596594,7.470919525581757,0.25
11216,same,0.22262876812378962,8.357035962133493,0.25
11216,supple,0.13352650680717293,5.686967672112861,0.2
11217,sassy,0.0001,5.120093309340506,0.0001
11217,suspect,0.21821290603409993,6.773511889951033,0.2857
11217,street,0.29259531944642636,7.675767630777252,0.2857
11217,stairs,0.28046120049304946,6.819665192056637,0.4
11217,syracuse,0.06101459124370967,6.252332293400929,0.25
11217,streetlight,0.26282583561437733,4.795226346759703,0.25
11217,stereo,0.36099381770428884,5.998790980022807,0.25
11217,stadium,0.3028396475108275,6.119941111295364,0.4286
11217,stars,0.24213430267709668,7.121989658465187,0.2857
11217,stereotypical,0.2816945752030807,5.503817910697822,0.2308
11217,stratosphere,0.0841554421785059,5.391556092429633,0.3077
11217,status,0.1113670330039912,7.42632411657559,0.6
11217,stress,0.06743279275840108,7.304601823015006,0.5
11217,spaceship,0.1416190984003005,5.372700324843412,0.1429
11217,ship,0.5385119126523332,7.371707725544684,0.2857
11221,sail,0.0001,6.713868139492907,0.0001
11221,soul,0.2660716719415197,7.510794363044959,0.6667
11221,sink,0.22065994806271638,6.666522005248026,0.25
11221,sliver,0.33689427736266675,5.384493197539603,0.4
11221,slave,0.338762163699203,7.108548280748998,0.6
11221,stove,0.2469526630251777,6.4606913159353345,0.5
11221,slip,0.3499529754615247,6.771356457083843,0.25
11221,savour,0.4185938778692424,5.318824770369201,0.2
11221,slide,0.30808834834091847,6.712599704384631,0.2
11221,stout,0.18943915962212032,6.466546894800616,0.25
11221,super,0.349894063521075,6.62247276051273,0.25
11221,scent,0.22975047387570835,6.368299346278077,0.25
11221,slant,0.26889279259812593,5.85748025205492,0.6
11221,second,0.0868104037739188,8.06772287984911,0.3333
11226,shake,0.0001,6.717059232008324,0.0001
11226,sample,0.23414534402095766,7.3560712357258575,0.0001
11226,sake,0.22304094383665973,7.04097805191046,0.1667
11226,save,0.28126890936600524,7.350612827540583,0.6667
11226,shave,0.2828722554018064,5.871553088301536,0.6667
11226,shape,0.27843728714468385,7.326724851400368,0.6667
11226,satiate,0.3381073451278682,4.863691556420592,0.0001
11226,satirize,0.4073609482313829,4.81152138595795,0.4286
11226,sample,0.18939352730756476,7.3560712357258575,0.3333
11226,solid,0.18962443568162057,7.247558378361359,0.3333
11226,summer,0.24448641417273664,7.477408720412804,0.2
11226,spring,0.5672769729401894,7.444974720772517,0.2
11226,student,0.24706122196382685,7.50764985665902,0.1429
11226,scream,0.20049658402167747,6.336890612343743,0.1429
11226,scramble,0.3023673930421298,5.819614338182966,0.5
11226,slate,0.284029845001027,6.298813355198455,0.125
11226,save,0.14681132642147732,7.350612827540583,0.5
11249,smart,0.0001,6.701369269301898,0.0001
11249,sound,0.2554552033980565,7.61715626051434,0.2
11249,sinful,0.20610758257389183,6.2301693501399935,0.3333
11249,silly,0.3966909498529232,6.539029026753216,0.3333
11249,sale,0.42057031076056783,7.237681443956928,0.5
11249,special,0.2772895966348796,7.796538152059203,0.3333
11249,sore,0.17984681946340775,6.484128793316409,0.1667
11249,seldom,0.2684777788604129,6.939484357901525,0.1667
11249,smell,0.13029673805914943,6.827922129458842,0.3333
11249,share,0.270621146597704,7.452118030086229,0.25
11249,shoe,0.20714803975400464,6.550703370381642,0.3333
11249,sleigh,0.33732793322895227,5.646828009898476,0.0001
11249,sorrow,0.18726058567072346,6.796455892032355,0.25
11249,shingle,0.2688887794570456,5.653453721491571,0.0001
11249,sing,0.20284997068341148,6.972556288005287,0.3333
11259,snake,0.0001,6.615078485603011,0.0001
11259,soft,0.19935816975783327,7.291068203973199,0.25
11259,socks,0.26843411007990625,6.117518209718547,0.5
11259,sexy,0.2697260190092692,5.8878776864390545,0.6
11259,sadist,0.25652924943701516,4.86965993418935,0.3333
11259,sematic,0.15105757003149423,3.041787318971752,0.2857
11259,sensor,0.13901708190912454,6.24435976499319,0.1429
11259,slight,0.2615304312972908,7.0759190908240255,0.2
11259,steal,0.1722875134627626,6.480127148236416,0.25
11259,seduced,0.3953403932450217,5.822243289520066,0.1667
11259,slander,0.2835401826668509,5.930651083416532,0.1667
11259,stop,0.27906991963152683,7.459844416428481,0.1667
11259,surrender,0.5050172343079403,6.75770523962022,0.1667
11259,sideways,0.32548356363393305,6.0914481728057845,0.1667
11259,slide,0.4452550014775152,6.712599704384631,0.3333
11259,sail,0.41832753949871493,6.713868139492907,0.25
11259,sky,0.3909882834380196,7.192686463821908,0.3333
11259,surround,0.3416881646662707,6.264060452070695,0.2
11259,sit,0.3478848570962978,7.2589020163130495,0.2
11259,sight,0.39866803854629407,7.346721166565273,0.6667
11259,sound,0.46309525107061833,7.61715626051434,0.25
11259,circumvent,0.28665170647962057,5.6536793705978585,0.2222
11278,so,0.0001,8.754624443157086,0.0001
11278,some,0.4503181275827124,8.636168966004211,0.3333
11278,southern,0.2655210237054456,7.446208184032692,0.4
11278,somebody,0.1656291671276967,6.86824886814116,0.2857
11278,someone,0.8917456309614353,7.4825043478120685,0.4286
11278,somehow,0.5757267507261007,6.961356016214353,0.5
11278,sullen,0.11067832115386789,6.03867816996422,0.4
11278,sorrow,0.464866637761538,6.796455892032355,0.2
11278,sow,0.32924009395354115,6.1297630202019695,0.25
11278,sulk,0.33514030917701476,4.982302899191059,0.25
11278,symbol,0.13396882093246143,6.98213540429746,0.1667
11278,somber,0.23837440811478827,5.837601694114776,0.5
11278,segue,0.07555491637049327,4.653058070501347,0.2
11278,synonym,0.21252193647715478,5.930122933723902,0.1429
11278,samosa,0.08387447061206488,3.555578072772955,0.1429
11278,salisbury,0.14589085176774563,6.211086084793943,0.2857
11278,serenade,0.13229704770754447,5.517119328647466,0.1429
11278,symphony,0.3775075417866156,6.501557661271804,0.2857
11278,saturate,0.28010203484132656,5.363343047677642,0.1429
11278,solution,0.3708427149846121,7.626751305004774,0.1429
11278,salt,0.2488825757389097,7.265878259291226,0.2857
11278,saline,0.53690524436569,6.236709534407591,0.4
11278,some,0.09233730956994923,8.636168966004211,0.2
11302,support,0.0001,7.793655543950652,0.0001
11302,sister,0.20733048884052596,7.342248276573726,0.1667
11302,shoulder,0.30886805614902046,7.118258408431491,0.2
11302,stomach,0.4143442311535632,6.977336865339567,0.0001
11302,stand,0.31955270288176163,7.524294021687259,0.3333
11302,sit,0.6717276727500611,7.2589020163130495,0.2
11302,suffer,0.25637651990140853,6.998933062121055,0.25
11302,security,0.22958381744915823,7.505813006057227,0.1111
11302,sincere,0.2325786900025344,6.587385964237925,0.3333
11302,sad,0.3944255394781231,6.969575993988795,0.1667
11302,suppose,0.22062786860139394,7.377607420198316,0.2
11302,sustain,0.22187708110872473,6.6042519803393,0.3333
11302,suspect,0.2279753578253526,6.773511889951033,0.4286
11302,shame,0.4115617494319139,6.8326518870141815,0.0001
11302,shun,0.35052584145605525,5.916372346163164,0.3333
11302,shovel,0.1612179099769584,6.011844803965525,0.4
11302,shake,0.24942084699828349,6.717059232008324,0.2
11304,snake,0.0001,6.615078485603011,0.0001
11304,still,0.22413099845893392,8.199906416452302,0.25
11304,stop,0.4668901582187335,7.459844416428481,0.5
11304,stand,0.517574842675702,7.524294021687259,0.4
11304,strawberry,0.16391860263954627,6.044711797863371,0.25
11304,shingle,0.24385724862527813,5.653453721491571,0.0001
11304,shine,0.17696218314399859,6.467935737430573,0.1667
11304,star,0.32550738699211434,7.20842421006795,0.0001
11304,stripe,0.311355224663201,5.943622114444742,0.4
11304,strap,0.46062193813680885,6.046904293137181,0.8
11304,sting,0.2756842582038379,6.1126391807738,0.4
11304,shop,0.2090378164926262,7.091806261141573,0.0001
11304,shower,0.3065106593367166,6.5326020308077775,0.3333
11304,sap,0.3001038244144386,6.169404605778433,0.0001
11304,squawk,0.24188424266929354,4.967150002647506,0.2
11304,spawn,0.1797992261917235,5.6079094541721135,0.2
11304,sport,0.07555726541974028,6.733967955308174,0.4
11304,soccer,0.5976133232798058,6.065048004120502,0.2
11304,swimming,0.47209782838077086,6.657712155366731,0.1667
11304,spring,0.2984928269998639,7.444974720772517,0.3333
11306,state,0.0001,8.299491682994473,0.0001
11306,sway,0.3167768716008048,6.299410317956149,0.5
11306,sing,0.40236307388207926,6.972556288005287,0.3333
11306,start,0.359714571993921,7.5054501891682,0.2
11306,sarcastic,0.15533187815199523,5.805962772438023,0.2222
11306,story,0.20014478970427974,7.74927294207649,0.1111
11306,sell,0.25147740304870325,7.165380233390463,0.2
11306,scone,0.1954626986489867,4.933041629028784,0.25
11306,short,0.19329410114509293,7.821102201569803,0.0001
11306,see,0.29566019428423185,8.548471884483492,0.0001
11306,seal,0.22470537560330694,6.7887631027870565,0.6667
11306,salt,0.2515100059211456,7.265878259291226,0.5
11306,shot,0.31990593001627465,7.257244591494992,0.25
11306,shore,0.39281873573833026,7.066002078186068,0.3333
11306,sure,0.14765816357990746,7.727661687918584,0.6667
11306,shock,0.09471291664549897,6.985466488411571,0.3333
11306,shack,0.18629505779882038,5.895353473358244,0.6667
11306,shell,0.3231807065736607,6.9765998442734745,0.3333
11306,sense,0.2784101242398659,7.847370171494475,0.25
11306,sear.,0.2375215858060573,0.0001,0.25
11309,soup,0.0001,6.613726100265831,0.0001
11309,sir,0.1469359420905466,7.646135056998114,0.3333
11309,shore,0.23692455082648622,7.066002078186068,0.0001
11309,sea-shell,0.47163503830583897,0.0001,0.2
11309,surf,0.3809990510307174,6.131161998158072,0.2
11309,sushi,0.3038859355887995,5.3743578552162345,0.25
11309,stand,0.1125047232248425,7.524294021687259,0.2
11309,supper,0.31617874187686357,6.74628366436464,0.2
11309,stall,0.23359538824414838,6.137196445253221,0.25
11309,suburbs,0.17434328578429414,6.278836109066368,0.1667
11365,start,0.0001,7.5054501891682,0.0001
11365,stupid,0.2519978479211349,6.68825559560363,0.3333
11365,stampede,0.2703789403935428,5.455930001320159,0.5714
11365,stirrup,0.2735721321342848,5.518877016179273,0.4286
11365,short,0.17342310600236666,7.821102201569803,0.0001
11365,stack,0.3295426435467269,6.515367489644457,0.0001
11365,stencil,0.2820686533640211,5.466211978393932,0.2857
11365,star,0.2906676401554832,7.20842421006795,0.2857
11365,still,0.3154791460639723,8.199906416452302,0.5
11365,shark,0.2666923758536166,6.054603863042017,0.0001
11365,share,0.04949894388522824,7.452118030086229,0.5
11365,soon,0.26433956485532284,7.801665278220831,0.0001
11365,son,0.19675788633182312,7.799132948441903,0.6667
11365,sandy,0.19937517366448054,6.6577691741541685,0.4
11365,sick,0.15134664317875135,7.130031909374745,0.2
11365,samara,0.0001,5.036405303890792,0.2
11365,shwarma,0.24283052121036208,2.9960736544852753,0.1111
11365,sore,0.15920609781643635,6.484128793316409,0.3333
11365,suite,0.23138302481390538,6.6504484759367495,0.25
11365,salmon,0.0985664119153371,6.535997664047996,0.2
11365,sparrow,0.26877961063808353,6.063752811669504,0.2
11365,spool,0.24155859433060467,5.568598276844462,0.4
11365,spoon,0.37332921589225776,6.342219501928765,0.75
11365,scorn,0.2221884214404417,6.3508114599798615,0.4
11365,scull,0.30800796853662993,5.017146074194512,0.4
11365,scare,0.30775391246350825,6.117014289683923,0.5
11390,sail,0.0001,6.713868139492907,0.0001
11390,season,0.2866726274956113,7.239188575944423,0.2
11390,snail,0.17982924190815175,5.853805251565671,0.2
11390,sulfur,0.17616936223006174,6.403871732698261,0.2
11390,subject,0.06989314968065719,7.850507612480198,0.1429
11390,solar,0.24315778493027196,6.7624421501841185,0.1429
11390,subpar,0.28761521628397424,4.197501096143259,0.1667
11390,select,0.2325068621438262,7.196874723731773,0.3333
11390,see,0.34851111798554213,8.548471884483492,0.1667
11390,send,0.3676587131286915,7.346595016382697,0.25
11390,safe,0.2516671770561889,7.2472045476817,0.25
11390,saved,0.2788616569430733,7.036344794623438,0.5
11390,suspicious,0.20963196723348798,6.481723610682401,0.125
11390,sonar,0.2685520760124023,5.50531416488131,0.125
11400,sloppy,0.0001,5.65829765030819,0.0001
11400,slurred,0.4081633100988302,5.3695460925835325,0.4
11400,sorted,0.23610751572332933,6.03146219224535,0.3333
11400,sadistic,0.20549537784573735,5.586386987968813,0.375
11400,solvent,0.09234915454600823,6.552214342017328,0.125
11400,synonym,0.1615519125075615,5.930122933723902,0.2857
11400,seagull,0.12439334668311486,5.117940455331894,0.1429
11400,syllable,0.22343915899406475,6.341840138286693,0.2857
11400,slap,0.2719539590102812,5.967961482233245,0.2857
11400,screwdriver,0.18162721404392945,5.392885048187647,0.1111
11400,setting,0.1810221093243024,7.337963728197919,0.1111
11404,salmon,0.0001,6.535997664047996,0.0001
11404,sex,0.16519089598497871,7.375050542790142,0.2
11404,salt,0.16330317912177383,7.265878259291226,0.25
11404,soft,0.21915140314114312,7.291068203973199,0.5
11404,sand,0.3448785172175042,7.111572392531399,0.25
11404,shoot,0.21214573800333136,6.744297521671926,0.0001
11404,sorry,0.33125146471524325,7.086708230011748,0.0001
11404,specific,0.19262757262387564,7.692181445808401,0.125
11404,spark,0.05437612211492593,6.410017608203053,0.375
11404,shit,0.17819296290164144,6.484457295946375,0.0001
11404,surrender,0.3250708956353284,6.75770523962022,0.0001
11404,soda,0.2347520873123774,6.49160679089994,0.3333
11404,soap,0.34735238651789824,6.58887504095068,0.5
11404,super,0.23614056533327488,6.62247276051273,0.5
11404,slot,0.23676658337381373,6.22568654040718,0.25
11404,soup,0.3273270153289918,6.613726100265831,0.25
11404,sun,0.23839746270584405,7.566833491878991,0.3333
11404,sound,0.33319596106884375,7.61715626051434,0.5
11411,syphon,0.0001,4.787425049380184,0.0001
11411,sun,0.16594921568807774,7.566833491878991,0.4
11411,sky,0.491742392878763,7.192686463821908,0.3333
